 time            v(stimulus)     v(host)         v(line)         v(sense)
 1.10320059e-05  3.30000000e+00  0.00000000e+00 -1.45956032e-02  5.48227806e-10
 1.10820059e-05  3.30000000e+00  0.00000000e+00 -1.45956080e-02 -5.18115037e-10
 1.11320059e-05  3.30000000e+00  0.00000000e+00 -1.45956032e-02  4.89656286e-10
 1.11820059e-05  3.30000000e+00  0.00000000e+00 -1.45956080e-02 -4.62760703e-10
 1.12320059e-05  3.30000000e+00  0.00000000e+00 -1.45956032e-02  4.37342426e-10
 1.12820059e-05  3.30000000e+00  0.00000000e+00 -1.45956080e-02 -4.13320311e-10
 1.13320059e-05  3.30000000e+00  0.00000000e+00 -1.45956032e-02  3.90617669e-10
 1.13820059e-05  3.30000000e+00  0.00000000e+00 -1.45956080e-02 -3.69162027e-10
 1.14320059e-05  3.30000000e+00  0.00000000e+00 -1.45956032e-02  3.48884889e-10
 1.14820059e-05  3.30000000e+00  0.00000000e+00 -1.45956080e-02 -3.29721523e-10
 1.15320059e-05  3.30000000e+00  0.00000000e+00 -1.45956032e-02  3.11610752e-10
 1.15820059e-05  3.30000000e+00  0.00000000e+00 -1.45956080e-02 -2.94494760e-10
 1.16320059e-05  3.30000000e+00  0.00000000e+00 -1.45956032e-02  2.78318907e-10
 1.16820059e-05  3.30000000e+00  0.00000000e+00 -1.45956080e-02 -2.63031552e-10
 1.17320059e-05  3.30000000e+00  0.00000000e+00 -1.45956032e-02  2.48583893e-10
 1.17820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -2.34929807e-10
 1.18320059e-05  3.30000000e+00  0.00000000e+00 -1.45956032e-02  2.22025706e-10
 1.18820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -2.09830395e-10
 1.19320059e-05  3.30000000e+00  0.00000000e+00 -1.45956032e-02  1.98304941e-10
 1.19820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -1.87412551e-10
 1.20320059e-05  3.30000000e+00  0.00000000e+00 -1.45956032e-02  1.77118453e-10
 1.20820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -1.67389784e-10
 1.21320059e-05  3.30000000e+00  0.00000000e+00 -1.45956032e-02  1.58195485e-10
 1.21820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -1.49506207e-10
 1.22320059e-05  3.30000000e+00  0.00000000e+00 -1.45956032e-02  1.41294208e-10
 1.22820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -1.33533274e-10
 1.23320059e-05  3.30000000e+00  0.00000000e+00 -1.45956032e-02  1.26198629e-10
 1.23820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -1.19266857e-10
 1.24320059e-05  3.30000000e+00  0.00000000e+00 -1.45956032e-02  1.12715829e-10
 1.24820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -1.06524633e-10
 1.25320059e-05  3.30000000e+00  0.00000000e+00 -1.45956032e-02  1.00673504e-10
 1.25820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -9.51437629e-11
 1.26320059e-05  3.30000000e+00  0.00000000e+00 -1.45956032e-02  8.99177562e-11
 1.26820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -8.49788009e-11
 1.27320059e-05  3.30000000e+00  0.00000000e+00 -1.45956032e-02  8.03111299e-11
 1.27820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -7.58998423e-11
 1.28320059e-05  3.30000000e+00  0.00000000e+00 -1.45956032e-02  7.17308556e-11
 1.28820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -6.77908609e-11
 1.29320059e-05  3.30000000e+00  0.00000000e+00 -1.45956032e-02  6.40672800e-11
 1.29820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -6.05482261e-11
 1.30320059e-05  3.30000000e+00  0.00000000e+00 -1.45956032e-02  5.72224649e-11
 1.30820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -5.40793794e-11
 1.31320059e-05  3.30000000e+00  0.00000000e+00 -1.45956032e-02  5.11089356e-11
 1.31820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -4.83016508e-11
 1.32320059e-05  3.30000000e+00  0.00000000e+00 -1.45956032e-02  4.56485631e-11
 1.32820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -4.31412028e-11
 1.33320059e-05  3.30000000e+00  0.00000000e+00 -1.45956032e-02  4.07715655e-11
 1.33820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -3.85320863e-11
 1.34320059e-05  3.30000000e+00  0.00000000e+00 -1.45956032e-02  3.64156161e-11
 1.34820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -3.44153983e-11
 1.35320059e-05  3.30000000e+00  0.00000000e+00 -1.45956032e-02  3.25250473e-11
 1.35820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -3.07385286e-11
 1.36320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  2.90501388e-11
 1.36820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -2.74544881e-11
 1.37320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  2.59464823e-11
 1.37820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -2.45213076e-11
 1.38320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  2.31744141e-11
 1.38820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -2.19015020e-11
 1.39320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  2.06985078e-11
 1.39820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -1.95615910e-11
 1.40320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  1.84871222e-11
 1.40820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -1.74716713e-11
 1.41320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  1.65119965e-11
 1.41820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -1.56050342e-11
 1.42320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  1.47478891e-11
 1.42820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -1.39378248e-11
 1.43320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  1.31722553e-11
 1.43820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -1.24487365e-11
 1.44320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  1.17649589e-11
 1.44820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -1.11187394e-11
 1.45320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  1.05080151e-11
 1.45820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -9.93083637e-12
 1.46320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  9.38536060e-12
 1.46820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -8.86984644e-12
 1.47320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  8.38264817e-12
 1.47820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -7.92221047e-12
 1.48320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  7.48706345e-12
 1.48820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -7.07581796e-12
 1.49320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  6.68716115e-12
 1.49820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -6.31985227e-12
 1.50320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  5.97271874e-12
 1.50820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -5.64465238e-12
 1.51320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  5.33460588e-12
 1.51820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -5.04158945e-12
 1.52320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  4.76466767e-12
 1.52820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -4.50295650e-12
 1.53320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  4.25562047e-12
 1.53820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -4.02186998e-12
 1.54320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  3.80095882e-12
 1.54820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -3.59218175e-12
 1.55320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  3.39487228e-12
 1.55820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -3.20840051e-12
 1.56320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  3.03217117e-12
 1.56820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -2.86562167e-12
 1.57320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  2.70822030e-12
 1.57820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -2.55946460e-12
 1.58320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  2.41887967e-12
 1.58820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -2.28601672e-12
 1.59320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  2.16045159e-12
 1.59820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -2.04178344e-12
 1.60320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  1.92963343e-12
 1.60820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -1.82364354e-12
 1.61320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  1.72347541e-12
 1.61820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -1.62880925e-12
 1.62320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  1.53934287e-12
 1.62820059e-05  3.30000000e+00  0.00000000e+00 -1.45956079e-02 -1.45479066e-12
 1.63320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  1.37488268e-12
 1.63820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -1.29936384e-12
 1.64320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  1.22799307e-12
 1.64820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -1.16054251e-12
 1.65320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  1.09679684e-12
 1.65820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -1.03655256e-12
 1.66320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  9.79617345e-13
 1.66820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -9.25809437e-13
 1.67320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  8.74957062e-13
 1.67820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -8.26897880e-13
 1.68320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  7.81478467e-13
 1.68820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -7.38553828e-13
 1.69320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  6.97986931e-13
 1.69820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -6.59648272e-13
 1.70320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  6.23415458e-13
 1.70820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -5.89172821e-13
 1.71320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  5.56811045e-13
 1.71820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -5.26226820e-13
 1.72320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  4.97322510e-13
 1.72820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -4.70005840e-13
 1.73320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  4.44189606e-13
 1.73820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -4.19791392e-13
 1.74320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  3.96733311e-13
 1.74820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -3.74941752e-13
 1.75320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  3.54347148e-13
 1.75820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -3.34883754e-13
 1.76320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  3.16489435e-13
 1.76820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -2.99105469e-13
 1.77320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  2.82676361e-13
 1.77820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -2.67149662e-13
 1.78320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  2.52475806e-13
 1.78820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -2.38607947e-13
 1.79320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  2.25501815e-13
 1.79820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -2.13115570e-13
 1.80320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  2.01409670e-13
 1.80820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -1.90346745e-13
 1.81320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  1.79891479e-13
 1.81820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -1.70010494e-13
 1.82320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  1.60672247e-13
 1.82820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -1.51846926e-13
 1.83320059e-05  3.30000000e+00  0.00000000e+00 -1.45956033e-02  1.43506358e-13
 1.83820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -1.35623916e-13
 1.84320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  1.28174437e-13
 1.84820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -1.21134139e-13
 1.85320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  1.14480546e-13
 1.85820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -1.08192419e-13
 1.86320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  1.02249683e-13
 1.86820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -9.66333656e-14
 1.87320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  9.13255389e-14
 1.87820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -8.63092576e-14
 1.88320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  8.15685080e-14
 1.88820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -7.70881558e-14
 1.89320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  7.28538980e-14
 1.89820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -6.88522174e-14
 1.90320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  6.50703389e-14
 1.90820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -6.14961895e-14
 1.91320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  5.81183591e-14
 1.91820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -5.49260644e-14
 1.92320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  5.19091143e-14
 1.92820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -4.90578777e-14
 1.93320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  4.63632524e-14
 1.93820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -4.38166360e-14
 1.94320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  4.14098988e-14
 1.94820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -3.91353576e-14
 1.95320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  3.69857512e-14
 1.95820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -3.49542173e-14
 1.96320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  3.30342704e-14
 1.96820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -3.12197813e-14
 1.97320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  2.95049576e-14
 1.97820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -2.78843248e-14
 1.98320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  2.63527092e-14
 1.98820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -2.49052214e-14
 1.99320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  2.35372405e-14
 1.99820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -2.22443993e-14
 2.00320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  2.10225706e-14
 2.00820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -1.98678539e-14
 2.01320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  1.87765628e-14
 2.01820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -1.77452137e-14
 2.02320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  1.67705139e-14
 2.02820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -1.58493519e-14
 2.03320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  1.49787870e-14
 2.03820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -1.41560401e-14
 2.04320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  1.33784845e-14
 2.04820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -1.26436381e-14
 2.05320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  1.19491550e-14
 2.05820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -1.12928181e-14
 2.06320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  1.06725321e-14
 2.06820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -1.00863169e-14
 2.07320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  9.53230096e-15
 2.07820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -9.00871574e-15
 2.08320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  8.51388973e-15
 2.08820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -8.04624326e-15
 2.09320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  7.60428344e-15
 2.09820059e-05  3.30000000e+00  0.00000000e+00 -1.45956078e-02 -7.18659935e-15
 2.10320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  6.79185759e-15
 2.10820059e-05  3.30000000e+00  0.00000000e+00 -1.45956077e-02 -6.41879800e-15
 2.11320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  6.06622963e-15
 2.11820059e-05  3.30000000e+00  0.00000000e+00 -1.45956077e-02 -5.73302696e-15
 2.12320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  5.41812626e-15
 2.12820059e-05  3.30000000e+00  0.00000000e+00 -1.45956077e-02 -5.12052227e-15
 2.13320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  4.83926491e-15
 2.13820059e-05  3.30000000e+00  0.00000000e+00 -1.45956077e-02 -4.57345630e-15
 2.14320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  4.32224790e-15
 2.14820059e-05  3.30000000e+00  0.00000000e+00 -1.45956077e-02 -4.08483773e-15
 2.15320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  3.86046791e-15
 2.15820059e-05  3.30000000e+00  0.00000000e+00 -1.45956077e-02 -3.64842216e-15
 2.16320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  3.44802354e-15
 2.16820059e-05  3.30000000e+00  0.00000000e+00 -1.45956077e-02 -3.25863231e-15
 2.17320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  3.07964387e-15
 2.17820059e-05  3.30000000e+00  0.00000000e+00 -1.45956077e-02 -2.91048680e-15
 2.18320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  2.75062111e-15
 2.18820059e-05  3.30000000e+00  0.00000000e+00 -1.45956077e-02 -2.59953644e-15
 2.19320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  2.45675047e-15
 2.19820059e-05  3.30000000e+00  0.00000000e+00 -1.45956077e-02 -2.32180737e-15
 2.20320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  2.19427635e-15
 2.20820059e-05  3.30000000e+00  0.00000000e+00 -1.45956077e-02 -2.07375029e-15
 2.21320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  1.95984442e-15
 2.21820059e-05  3.30000000e+00  0.00000000e+00 -1.45956077e-02 -1.85219512e-15
 2.22320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  1.75045872e-15
 2.22820059e-05  3.30000000e+00  0.00000000e+00 -1.45956077e-02 -1.65431044e-15
 2.23320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  1.56344334e-15
 2.23820059e-05  3.30000000e+00  0.00000000e+00 -1.45956077e-02 -1.47756735e-15
 2.24320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  1.39640830e-15
 2.24820059e-05  3.30000000e+00  0.00000000e+00 -1.45956077e-02 -1.31970712e-15
 2.25320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  1.24721894e-15
 2.25820059e-05  3.30000000e+00  0.00000000e+00 -1.45956077e-02 -1.17871235e-15
 2.26320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  1.11396866e-15
 2.26820059e-05  3.30000000e+00  0.00000000e+00 -1.45956077e-02 -1.05278118e-15
 2.27320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  9.94954563e-16
 2.27820059e-05  3.30000000e+00  0.00000000e+00 -1.45956077e-02 -9.40304221e-16
 2.28320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  8.88655685e-16
 2.28820059e-05  3.30000000e+00  0.00000000e+00 -1.45956077e-02 -8.39844072e-16
 2.29320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  7.93713557e-16
 2.29820059e-05  3.30000000e+00  0.00000000e+00 -1.45956077e-02 -7.50116876e-16
 2.30320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  7.08914850e-16
 2.30820059e-05  3.30000000e+00  0.00000000e+00 -1.45956077e-02 -6.69975947e-16
 2.31320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  6.33175860e-16
 2.31820059e-05  3.30000000e+00  0.00000000e+00 -1.45956077e-02 -5.98397108e-16
 2.32320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  5.65528666e-16
 2.32820059e-05  3.30000000e+00  0.00000000e+00 -1.45956077e-02 -5.34465604e-16
 2.33320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  5.05108758e-16
 2.33820059e-05  3.30000000e+00  0.00000000e+00 -1.45956077e-02 -4.77364409e-16
 2.34320059e-05  3.30000000e+00  0.00000000e+00 -1.45956034e-02  4.51143988e-16
 2.34820059e-05  3.30000000e+00  0.00000000e+00 -1.45956077e-02 -4.26363788e-16
 2.35320059e-05  3.30000000e+00  0.00000000e+00 -1.45956035e-02  4.02944701e-16
 2.35820059e-05  3.30000000e+00  0.00000000e+00 -1.45956077e-02 -3.80811966e-16
 2.36320059e-05  3.30000000e+00  0.00000000e+00 -1.45956035e-02  3.59894926e-16
 2.36820059e-05  3.30000000e+00  0.00000000e+00 -1.45956077e-02 -3.40126807e-16
 2.37320059e-05  3.30000000e+00  0.00000000e+00 -1.45956035e-02  3.21444500e-16
 2.37820059e-05  3.30000000e+00  0.00000000e+00 -1.45956077e-02 -3.03788365e-16
 2.38320059e-05  3.30000000e+00  0.00000000e+00 -1.45956035e-02  2.87102037e-16
 2.38820059e-05  3.30000000e+00  0.00000000e+00 -1.45956077e-02 -2.71332247e-16
 2.39320059e-05  3.30000000e+00  0.00000000e+00 -1.45956035e-02  2.56428652e-16
 2.39820059e-05  3.30000000e+00  0.00000000e+00 -1.45956077e-02 -2.42343674e-16
 2.40320059e-05  3.30000000e+00  0.00000000e+00 -1.45956035e-02  2.29032348e-16
